read_id	label	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc
NC_037131.1_62_605_7:0:0_6:0:0_5d4	-1	150	13.000	NC_039553.1	465	1	2	6S73M1D71M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	6	0	6	6	1.000000	1.000000	0	0.000
NC_037131.1_40_625_2:0:0_7:0:0_4f0	-1	150	13.000	NC_039553.1	479	1	1	59M1D91M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_037131.1_180_625_9:0:0_9:0:0_59e	-1	150	13.000	NC_039553.1	479	1	4	53M2I15M3D80M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985714	0.985714	0	0.000
NC_037131.1_126_626_5:0:0_6:0:0_201	-1	150	13.000	NC_039553.1	480	1	21	58M1D92M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986106	0.985714	1	1.000
NC_037131.1_136_631_9:0:0_8:0:0_2fe	-1	150	13.000	NC_039553.1	485	1	13	49M5I4M6D92M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_037131.1_421_920_14:0:0_6:0:0_9e5	-1	150	13.000	NC_039553.1	488	0	12	64S50M36S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	64	36	100	64	0.985879	0.985615	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_97678_98124_0:0:0_0:0:0_87	-1	150	40.000	NC_039553.1	488	1	14	32S50M1D68M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	32	0	32	32	0.982208	0.983770	0	0.000
NC_037131.1_481_1035_13:0:0_7:0:0_50	-1	150	13.000	NC_039553.1	489	0	18	5S49M96S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	5	96	101	54	1.000000	1.000000	2	0.000
NC_037131.1_120_636_6:0:0_7:0:0_703	-1	150	13.000	NC_039553.1	490	1	25	48M1D102M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_037131.1_132_627_12:0:0_7:0:0_6e3	-1	150	13.000	NC_039553.1	491	1	14	10S47M1D93M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	10	0	10	10	1.000000	1.000000	0	0.000
NC_037131.1_96_638_10:0:0_8:0:0_5be	-1	150	13.000	NC_039553.1	492	1	3	46M1D104M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_037131.1_511_1016_4:0:0_9:0:0_a3e	-1	150	13.000	NC_039553.1	514	0	12	24M1D126M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	0.000
NC_037131.1_546_1130_4:0:0_5:0:0_715	-1	150	13.000	NC_039553.1	550	0	20	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.985914	0.985714	0	0.000
NC_037131.1_540_1104_8:0:0_12:0:0_8c	-1	150	13.000	NC_039553.1	551	0	20	7S123M20S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	7	20	27	130	0.959285	0.963321	0	0.000
NC_037131.1_533_999_11:0:0_9:0:0_a45	-1	150	13.000	NC_039553.1	563	0	4	26S111M13S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	26	13	39	26	1.000000	1.000000	2	1.000
chimera_1_A14757-15004_B15892-15943_MH4_149536_149981_0:0:0_0:0:0_104	-1	150	40.000	NC_039553.1	566	0	56	150M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.914286	0.914286	0	0.000
NC_037131.1_169_713_5:0:0_1:0:0_4c2	-1	150	13.000	NC_039553.1	568	1	35	148M2S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	2	2	148	0.000000	0.500000	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_295578_296130_0:0:0_0:0:0_11e	-1	150	40.000	NC_039553.1	569	1	56	144M6S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	6	6	144	1.000000	1.000000	0	0.000
NC_037131.1_532_975_4:0:0_9:0:0_57c	-1	150	13.000	NC_039553.1	577	0	47	41S97M12S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	41	12	53	41	0.951887	0.961683	0	0.000
NC_037131.1_516_979_6:0:0_7:0:0_190	-1	150	13.000	NC_039553.1	577	0	10	57S93M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	57	0	57	57	1.000000	1.000000	0	0.000
NC_037131.1_573_1027_4:0:0_7:0:0_a3	-1	150	13.000	NC_039553.1	577	0	58	139M11S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	11	11	139	1.000000	1.000000	0	0.000
NC_037131.1_184_678_14:0:0_4:0:0_1ba	-1	150	13.000	NC_039553.1	577	1	11	44S97M9S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	44	9	53	44	0.984373	0.984832	0	0.000
NC_037131.1_579_1107_9:0:0_11:0:0_170	-1	150	13.000	NC_039553.1	583	0	21	118M32S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	32	32	118	1.000000	1.000000	1	1.000
NC_037131.1_580_1010_7:0:0_9:0:0_73c	-1	150	13.000	NC_039553.1	584	0	11	132M18S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	18	18	132	1.000000	1.000000	0	0.000
NC_037131.1_552_1058_7:0:0_6:0:0_1	-1	150	13.000	NC_039553.1	588	0	44	32S118M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	32	0	32	32	1.000000	1.000000	1	1.000
NC_037131.1_264_699_5:0:0_10:0:0_881	-1	150	13.000	NC_039553.1	588	1	10	34S86M30S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	34	30	64	34	1.000000	1.000000	1	1.000
NC_037131.1_195_735_5:0:0_9:0:0_a8f	-1	150	13.000	NC_039553.1	590	1	13	126M24S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	24	24	126	1.000000	1.000000	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_296011_296481_0:0:0_0:0:0_3a	-1	150	40.000	NC_039553.1	599	0	42	114M36S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	36	36	114	1.000000	1.000000	0	0.000
NC_037131.1_596_1003_7:0:0_2:0:0_1f8	-1	150	13.000	NC_039553.1	600	0	42	116M34S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	34	34	116	0.982684	0.983995	0	0.000
NC_037131.1_319_745_5:0:0_5:0:0_1e2	-1	150	13.000	NC_039553.1	600	1	29	116M34S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	34	34	116	1.000000	1.000000	0	0.000
NC_037131.1_610_1043_2:0:0_7:0:0_767	-1	150	13.000	NC_039553.1	614	0	32	102M5D3M5I40M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	1	1.000
NC_037131.1_617_1127_3:0:0_6:0:0_4ba	-1	150	13.000	NC_039553.1	621	0	16	95M5D3M5I47M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_037131.1_636_1026_3:0:0_5:0:0_a47	-1	150	13.000	NC_039553.1	640	0	20	34M1D4M1I37M5D3M5I66M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971429	0.971429	1	1.000
NC_037131.1_646_1059_6:0:0_8:0:0_105	-1	150	13.000	NC_039553.1	650	0	11	66M2D3M2I79M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	0	0.000
NC_037131.1_653_1124_7:0:0_9:0:0_3cb	-1	150	13.000	NC_039553.1	682	0	38	25S33M2D3M2I87M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	25	0	25	25	1.000000	1.000000	0	0.000
NC_037131.1_276_800_7:0:0_7:0:0_c6	-1	150	13.000	NC_039553.1	682	1	3	27S34M5D3M5I81M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	27	0	27	27	1.000000	1.000000	0	0.000
NC_037131.1_294_811_6:0:0_8:0:0_a99	-1	150	13.000	NC_039553.1	682	1	3	16S34M2D2M2I96M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	16	0	16	16	1.000000	1.000000	0	0.000
NC_037131.1_226_805_9:0:0_8:0:0_53a	-1	150	13.000	NC_039553.1	684	1	11	24S32M2D2M2I90M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	24	0	24	24	1.000000	1.000000	1	0.000
chimera_1_A14757-15004_B15892-15943_MH4_57523_58080_0:0:0_0:0:0_8f	-1	150	40.000	NC_039553.1	689	0	11	27M5D3M5I96M19S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	19	19	131	1.000000	1.000000	1	0.000
NC_037131.1_696_1182_7:0:0_7:0:0_d2	-1	150	13.000	NC_039553.1	724	0	10	24S107M19S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	24	19	43	24	1.000000	1.000000	0	0.000
NC_037131.1_416_842_6:0:0_4:0:0_730	-1	150	13.000	NC_039553.1	724	1	29	27S95M28S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	27	28	55	122	1.000000	1.000000	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_57179_57686_0:0:0_0:0:0_132	-1	150	40.000	NC_039553.1	724	1	11	21S96M33S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	21	33	54	117	1.000000	1.000000	1	0.000
NC_037131.1_435_855_10:0:0_5:0:0_223	-1	150	13.000	NC_039553.1	724	1	20	14S109M27S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	14	27	41	123	1.000000	1.000000	1	0.000
NC_037131.1_344_865_9:0:0_0:0:0_467	-1	150	13.000	NC_039553.1	724	1	11	4S109M37S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	4	37	41	113	0.948969	0.952877	1	0.000
NC_037131.1_403_856_12:0:0_7:0:0_8d6	-1	150	13.000	NC_039553.1	724	1	11	13S96M41S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	13	41	54	109	0.983657	0.984624	1	0.000
NC_037131.1_694_1161_2:0:0_13:0:0_67	-1	150	13.000	NC_039553.1	726	0	11	28S107M15S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	28	15	43	28	1.000000	1.000000	0	0.000
NC_037131.1_734_1225_5:0:0_5:0:0_7f7	-1	150	13.000	NC_039553.1	738	0	10	95M55S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	55	55	95	1.000000	1.000000	1	0.000
chimera_1_A14757-15004_B15892-15943_MH4_304684_305176_0:0:0_0:0:0_fd	-1	150	40.000	NC_039553.1	752	0	10	91M1D59M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.930529	0.946359	1	1.000
chimera_1_A14757-15004_B15892-15943_MH4_304342_304837_0:0:0_0:0:0_a1	-1	150	40.000	NC_039553.1	756	1	10	87M1D63M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.930529	0.946359	1	0.000
NC_037131.1_370_905_7:0:0_5:0:0_7cd	-1	150	13.000	NC_039553.1	760	1	9	73M3I4M3D3M1D67M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.944423	0.951751	1	1.000
NC_037131.1_502_912_13:0:0_7:0:0_880	-1	150	13.000	NC_039553.1	767	1	28	76M1D74M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.957143	0.957143	0	0.000
NC_037131.1_340_918_11:0:0_8:0:0_a9e	-1	150	13.000	NC_039553.1	773	1	12	63M4I4M5D76M3S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	3	3	147	0.000000	0.500000	0	0.000
NC_037131.1_421_920_14:0:0_6:0:0_9e5	-1	150	13.000	NC_039553.1	775	1	13	68M1D72M10S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	10	10	140	1.000000	1.000000	0	0.000
NC_037131.1_443_922_11:0:0_5:0:0_112	-1	150	13.000	NC_039553.1	777	1	5	56M3I4M3D3M1D84M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.971828	0.971429	0	0.000
NC_037131.1_462_922_7:0:0_5:0:0_4b5	-1	150	13.000	NC_039553.1	777	1	10	56M3I4M3D3M1D84M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.917739	0.932073	0	0.000
NC_037131.1_775_1246_4:0:0_5:0:0_633	-1	150	13.000	NC_039553.1	779	0	5	64M1D86M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.943656	0.942857	1	0.000
chimera_1_A14757-15004_B15892-15943_MH4_315471_315947_0:0:0_0:0:0_d0	-1	150	40.000	NC_039553.1	787	0	13	56M1D77M17S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	17	17	133	0.975944	0.980768	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_180120_180691_0:0:0_0:0:0_116	-1	150	40.000	NC_039553.1	844	0	14	77M73S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	73	73	77	0.986482	0.985711	0	0.000
NC_037131.1_783_1281_3:0:0_11:0:0_8a3	-1	150	13.000	NC_039553.1	845	0	14	57S76M17S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	57	17	74	57	0.872312	0.885456	0	0.000
NC_037131.1_403_955_9:0:0_11:0:0_82b	-1	150	13.000	NC_039553.1	845	1	13	34S76M40S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	34	40	74	110	0.967913	0.969094	2	0.500
NC_037131.1_354_930_5:0:0_8:0:0_a54	-1	150	13.000	NC_039553.1	845	1	13	59S76M15S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	59	15	74	59	0.957437	0.956500	0	0.000
NC_037131.1_447_991_8:0:0_8:0:0_256	-1	150	13.000	NC_039553.1	847	1	14	63M87S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	87	87	63	1.000000	1.000000	1	0.000
NC_037131.1_782_1276_7:0:0_12:0:0_1ca	-1	150	13.000	NC_039553.1	848	0	13	61S73M16S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	61	16	77	61	0.957742	0.956654	0	0.000
NC_037131.1_533_999_11:0:0_9:0:0_a45	-1	150	13.000	NC_039553.1	855	1	4	66M84S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	84	84	66	0.933510	0.928239	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_315540_316021_0:0:0_0:0:0_139	-1	150	40.000	NC_039553.1	857	0	13	64M86S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	86	86	64	0.986001	0.985615	0	0.000
NC_037131.1_596_1003_7:0:0_2:0:0_1f8	-1	150	13.000	NC_039553.1	859	1	50	79M1I30M1D40M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.933327	0.928571	1	0.000
NC_037131.1_580_1010_7:0:0_9:0:0_73c	-1	150	13.000	NC_039553.1	883	1	12	17S47M5D6M3I5M3I22M1D47M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	17	0	17	17	1.000000	1.000000	0	0.000
NC_037131.1_573_1027_4:0:0_7:0:0_a3	-1	150	13.000	NC_039553.1	883	1	60	47M5D6M4I5M2I22M1D59M5S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	5	5	145	0.000000	0.500000	0	0.000
NC_037131.1_879_1453_5:0:0_11:0:0_8f2	-1	150	13.000	NC_039553.1	884	0	30	46M1D7M2I4M1D4M1I21M1D65M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	1.000000	1.000000	3	0.333
NC_037131.1_876_1324_3:0:0_6:0:0_8a2	-1	150	13.000	NC_039553.1	886	0	47	5S42M8D5M7I5M2I22M1D62M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	5	0	5	5	0.000000	0.500000	0	0.000
NC_037131.1_888_1381_3:0:0_5:0:0_479	-1	150	13.000	NC_039553.1	893	0	60	37M5D6M4I5M2I22M1D74M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	0	0	75	0.986290	0.985714	0	0.000
NC_037131.1_871_1378_8:0:0_10:0:0_8fd	-1	150	13.000	NC_039553.1	969	0	21	93S57M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	93	0	93	93	0.985697	0.985441	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_168645_169164_0:0:0_0:0:0_1a3	-1	150	40.000	NC_039553.1	969	0	22	22S93M35S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	22	35	57	115	1.000000	1.000000	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_176085_176565_0:0:0_0:0:0_180	-1	150	40.000	NC_039553.1	969	0	23	31S119M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	31	0	31	31	1.000000	1.000000	0	0.000
NC_037131.1_868_1375_10:0:0_5:0:0_801	-1	150	13.000	NC_039553.1	969	0	16	96S54M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	96	0	96	96	0.986059	0.985336	0	0.000
NC_037131.1_937_1572_5:0:0_12:0:0_535	-1	150	13.000	NC_039553.1	969	0	41	27S121M2S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	27	2	29	27	1.000000	1.000000	0	0.000
NC_037131.1_911_1348_4:0:0_6:0:0_566	-1	150	13.000	NC_039553.1	969	0	26	53S97M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	53	0	53	53	0.971625	0.970595	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_146038_146518_0:0:0_0:0:0_5a	-1	150	40.000	NC_039553.1	969	1	21	68S82M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	68	0	68	68	0.986475	0.985674	0	0.000
NC_037131.1_684_1099_9:0:0_7:0:0_33c	-1	150	13.000	NC_039553.1	969	1	8	14S108M28S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	14	28	42	122	1.000000	1.000000	0	0.000
NC_037131.1_603_1023_9:0:0_6:0:0_7b0	-1	150	13.000	NC_039553.1	969	1	5	90S60M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	90	0	90	90	0.986018	0.985527	0	0.000
NC_037131.1_610_1043_2:0:0_7:0:0_767	-1	150	13.000	NC_039553.1	969	1	35	70S60M20S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	70	20	90	70	0.986485	0.985694	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_243788_244348_0:0:0_0:0:0_19f	-1	150	40.000	NC_039553.1	969	1	22	61S89M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	61	0	61	61	0.972286	0.971103	0	0.000
NC_037131.1_615_1059_6:0:0_3:0:0_620	-1	150	13.000	NC_039553.1	969	1	8	54S96M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	54	0	54	54	0.971201	0.970673	0	0.000
NC_037131.1_481_1035_13:0:0_7:0:0_50	-1	150	13.000	NC_039553.1	969	1	18	78S72M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	78	0	78	78	1.000000	1.000000	0	0.000
NC_037131.1_646_1059_6:0:0_8:0:0_105	-1	150	13.000	NC_039553.1	969	1	12	54S96M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	54	0	54	54	0.940098	0.941346	0	0.000
NC_037131.1_612_1088_6:0:0_8:0:0_968	-1	150	13.000	NC_039553.1	969	1	5	25S113M12S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	25	12	37	25	1.000000	1.000000	0	0.000
NC_037131.1_540_1104_8:0:0_12:0:0_8c	-1	150	13.000	NC_039553.1	969	1	17	9S121M20S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	9	20	29	130	0.977089	0.981660	0	0.000
NC_037131.1_552_1058_7:0:0_6:0:0_1	-1	150	13.000	NC_039553.1	969	1	39	55S95M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	55	0	55	55	0.971084	0.970747	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_222855_223267_0:0:0_0:0:0_1d0	-1	150	40.000	NC_039553.1	969	1	6	36S41M73S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	36	73	109	77	1.000000	1.000000	1	1.000
NC_037131.1_649_1114_8:0:0_9:0:0_6ef	-1	150	13.000	NC_039553.1	980	1	2	10S110M30S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	10	30	40	120	1.000000	1.000000	0	0.000
NC_037131.1_653_1124_7:0:0_9:0:0_3cb	-1	150	13.000	NC_039553.1	980	1	34	89M61S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	61	61	89	0.927099	0.927757	0	0.000
NC_037131.1_636_1026_3:0:0_5:0:0_a47	-1	150	13.000	NC_039553.1	982	1	23	100S50M	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	100	0	100	100	0.985167	0.985166	0	0.000
chimera_1_A14757-15004_B15892-15943_MH4_59554_60043_0:0:0_0:0:0_cd	-1	150	40.000	NC_039553.1	982	1	5	70M80S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	80	80	70	1.000000	1.000000	1	0.000
NC_037131.1_617_1127_3:0:0_6:0:0_4ba	-1	150	13.000	NC_039553.1	983	1	14	107M43S	0	0	1	0	0	0	0.000	0	0	0	0.000	0	0.000	0	43	43	107	0.967875	0.969533	0	0.000
